prscrbr_npi,prscrbr_last_org_name,prscrbr_first_name,prscrbr_city,prscrbr_state_abrvtn,prscrbr_type,drug_name,generic_name,drug_class,tot_clms,tot_benes,tot_day_suply,tot_drug_cst,year
9000000397,Provider_HCP0397,Synthetic,IL City,IL,Oncology/Hematology,Vexpro,vexpro,Competitor B,52,28,4628,16605.44,2024
9000000397,Provider_HCP0397,Synthetic,IL City,IL,Oncology/Hematology,Roventra,roventra,Launch product,223,170,12042,73951.24,2024
9000000398,Provider_HCP0398,Synthetic,TX City,TX,Rheumatology,Nexoral,nexoral,Competitor A,227,136,17479,28489.06,2024
9000000398,Provider_HCP0398,Synthetic,TX City,TX,Rheumatology,Vexpro,vexpro,Competitor B,207,158,12420,83966.7,2024
9000000398,Provider_HCP0398,Synthetic,TX City,TX,Rheumatology,Roventra,roventra,Launch product,155,127,11625,21412.16,2024
9000000399,Provider_HCP0399,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,79,34,5925,41788.04,2024
9000000399,Provider_HCP0399,Synthetic,NY City,NY,Family Practice,Roventra,roventra,Launch product,112,85,5824,20391.45,2024
9000000400,Provider_HCP0400,Synthetic,MI City,MI,Endocrinology,Nexoral,nexoral,Competitor A,280,166,15120,60899.97,2024
9000000401,Provider_HCP0401,Synthetic,MI City,MI,Family Practice,Vexpro,vexpro,Competitor B,121,103,10769,18350.7,2024
9000000402,Provider_HCP0402,Synthetic,PA City,PA,Pulmonology,Nexoral,nexoral,Competitor A,199,77,11940,51653.28,2024
9000000403,Provider_HCP0403,Synthetic,AZ City,AZ,Oncology/Hematology,Vexpro,vexpro,Competitor B,222,200,11322,208233.46,2024
9000000403,Provider_HCP0403,Synthetic,AZ City,AZ,Oncology/Hematology,Roventra,roventra,Launch product,274,233,15070,268342.85,2024
9000000404,Provider_HCP0404,Synthetic,NY City,NY,Family Practice,Roventra,roventra,Launch product,103,46,5047,35938.96,2024
9000000404,Provider_HCP0404,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,64,39,5568,10796.1,2024
9000000404,Provider_HCP0404,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,234,81,15678,280794.89,2024
9000000405,Provider_HCP0405,Synthetic,MI City,MI,Family Practice,Nexoral,nexoral,Competitor A,75,41,2775,65837.54,2024
9000000406,Provider_HCP0406,Synthetic,TX City,TX,Family Practice,Vexpro,vexpro,Competitor B,254,136,10414,177593.38,2024
9000000406,Provider_HCP0406,Synthetic,TX City,TX,Family Practice,Nexoral,nexoral,Competitor A,102,27,5406,121983.81,2024
9000000407,Provider_HCP0407,Synthetic,PA City,PA,Pulmonology,Roventra,roventra,Launch product,41,31,1886,43776.52,2024
9000000408,Provider_HCP0408,Synthetic,NY City,NY,Family Practice,Roventra,roventra,Launch product,89,53,6497,27552.14,2024
9000000409,Provider_HCP0409,Synthetic,IL City,IL,Endocrinology,Nexoral,nexoral,Competitor A,211,46,18779,134572.98,2024
9000000410,Provider_HCP0410,Synthetic,NY City,NY,Pulmonology,Vexpro,vexpro,Competitor B,144,24,12960,29366.56,2024
9000000411,Provider_HCP0411,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,57,43,3534,18303.67,2024
9000000411,Provider_HCP0411,Synthetic,IL City,IL,Family Practice,Roventra,roventra,Launch product,147,23,8820,24147.57,2024
9000000412,Provider_HCP0412,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,108,105,8208,127713.29,2024
9000000412,Provider_HCP0412,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,172,35,5504,199291.89,2024
9000000413,Provider_HCP0413,Synthetic,GA City,GA,Endocrinology,Nexoral,nexoral,Competitor A,264,196,14256,316061.19,2024
9000000414,Provider_HCP0414,Synthetic,WA City,WA,Rheumatology,Vexpro,vexpro,Competitor B,12,11,1056,5162.39,2024
9000000414,Provider_HCP0414,Synthetic,WA City,WA,Rheumatology,Nexoral,nexoral,Competitor A,298,155,11920,215343.84,2024
9000000415,Provider_HCP0415,Synthetic,PA City,PA,Family Practice,Nexoral,nexoral,Competitor A,129,94,9159,35512.58,2024
9000000416,Provider_HCP0416,Synthetic,NY City,NY,Rheumatology,Vexpro,vexpro,Competitor B,199,31,9751,200721.64,2024
9000000416,Provider_HCP0416,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,82,61,3690,82506.22,2024
9000000417,Provider_HCP0417,Synthetic,WA City,WA,Family Practice,Roventra,roventra,Launch product,208,103,10816,189880.3,2024
9000000417,Provider_HCP0417,Synthetic,WA City,WA,Family Practice,Nexoral,nexoral,Competitor A,43,27,3870,13262.24,2024
9000000418,Provider_HCP0418,Synthetic,PA City,PA,Endocrinology,Vexpro,vexpro,Competitor B,76,55,5700,27758.48,2024
9000000418,Provider_HCP0418,Synthetic,PA City,PA,Endocrinology,Roventra,roventra,Launch product,185,168,15355,181347.68,2024
9000000419,Provider_HCP0419,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,209,40,18810,144585.12,2024
9000000419,Provider_HCP0419,Synthetic,OH City,OH,Family Practice,Nexoral,nexoral,Competitor A,52,27,1820,50013.48,2024
9000000420,Provider_HCP0420,Synthetic,NY City,NY,Cardiology,Vexpro,vexpro,Competitor B,155,20,6820,24496.95,2024
9000000421,Provider_HCP0421,Synthetic,NJ City,NJ,Rheumatology,Nexoral,nexoral,Competitor A,71,37,3124,31257.65,2024
9000000422,Provider_HCP0422,Synthetic,PA City,PA,Family Practice,Roventra,roventra,Launch product,114,12,5814,100519.09,2024
9000000423,Provider_HCP0423,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,114,81,6270,116724.07,2024
9000000423,Provider_HCP0423,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,206,106,15862,115119.86,2024
9000000424,Provider_HCP0424,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,146,97,9198,78193.21,2024
9000000425,Provider_HCP0425,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,211,94,6541,113902.29,2024
9000000425,Provider_HCP0425,Synthetic,GA City,GA,Cardiology,Roventra,roventra,Launch product,186,27,5580,18945.74,2024
9000000426,Provider_HCP0426,Synthetic,TX City,TX,Cardiology,Vexpro,vexpro,Competitor B,209,206,17556,233893.92,2024
9000000427,Provider_HCP0427,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,255,180,7395,214461.01,2024
9000000428,Provider_HCP0428,Synthetic,NY City,NY,Oncology/Hematology,Vexpro,vexpro,Competitor B,209,165,15466,150774.3,2024
9000000429,Provider_HCP0429,Synthetic,CA City,CA,Family Practice,Nexoral,nexoral,Competitor A,24,17,1176,15820.66,2024
9000000430,Provider_HCP0430,Synthetic,MI City,MI,Cardiology,Roventra,roventra,Launch product,295,209,24780,168970.2,2024
9000000430,Provider_HCP0430,Synthetic,MI City,MI,Cardiology,Vexpro,vexpro,Competitor B,60,52,2760,17154.78,2024
9000000431,Provider_HCP0431,Synthetic,TX City,TX,Endocrinology,Vexpro,vexpro,Competitor B,239,122,13145,78384.27,2024
9000000432,Provider_HCP0432,Synthetic,AZ City,AZ,Oncology/Hematology,Nexoral,nexoral,Competitor A,150,66,12600,119212.97,2024
9000000433,Provider_HCP0433,Synthetic,GA City,GA,Oncology/Hematology,Nexoral,nexoral,Competitor A,203,88,9338,61329.72,2024
9000000434,Provider_HCP0434,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,203,135,14616,118687.73,2024
9000000434,Provider_HCP0434,Synthetic,NY City,NY,Family Practice,Nexoral,nexoral,Competitor A,86,65,6708,37441.96,2024
9000000435,Provider_HCP0435,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,112,30,7056,131080.32,2024
9000000436,Provider_HCP0436,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,96,66,3168,84988.01,2024
9000000436,Provider_HCP0436,Synthetic,GA City,GA,Family Practice,Nexoral,nexoral,Competitor A,254,80,17526,110903.86,2024
9000000437,Provider_HCP0437,Synthetic,PA City,PA,Cardiology,Vexpro,vexpro,Competitor B,198,99,16236,188400.23,2024
9000000437,Provider_HCP0437,Synthetic,PA City,PA,Cardiology,Nexoral,nexoral,Competitor A,225,175,14400,249310.67,2024
9000000437,Provider_HCP0437,Synthetic,PA City,PA,Cardiology,Roventra,roventra,Launch product,253,196,14674,51949.5,2024
9000000438,Provider_HCP0438,Synthetic,NJ City,NJ,Cardiology,Vexpro,vexpro,Competitor B,158,134,5846,70203.5,2024
9000000438,Provider_HCP0438,Synthetic,NJ City,NJ,Cardiology,Roventra,roventra,Launch product,225,43,19350,162276.2,2024
9000000439,Provider_HCP0439,Synthetic,PA City,PA,Cardiology,Vexpro,vexpro,Competitor B,62,51,2542,67481.67,2024
9000000440,Provider_HCP0440,Synthetic,AZ City,AZ,Oncology/Hematology,Nexoral,nexoral,Competitor A,119,72,5593,28675.94,2024
9000000440,Provider_HCP0440,Synthetic,AZ City,AZ,Oncology/Hematology,Vexpro,vexpro,Competitor B,62,27,1984,7914.79,2024
9000000441,Provider_HCP0441,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,64,42,4736,48443.93,2024
9000000442,Provider_HCP0442,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,75,64,4275,23162.2,2024
9000000442,Provider_HCP0442,Synthetic,GA City,GA,Cardiology,Roventra,roventra,Launch product,197,178,16942,17059.9,2024
9000000443,Provider_HCP0443,Synthetic,TX City,TX,Oncology/Hematology,Nexoral,nexoral,Competitor A,276,276,15732,177179.08,2024
9000000444,Provider_HCP0444,Synthetic,FL City,FL,Cardiology,Roventra,roventra,Launch product,18,11,1116,2194.41,2024
9000000445,Provider_HCP0445,Synthetic,AZ City,AZ,Family Practice,Nexoral,nexoral,Competitor A,161,144,10787,188504.5,2024
9000000446,Provider_HCP0446,Synthetic,AZ City,AZ,Family Practice,Roventra,roventra,Launch product,299,64,15847,349891.5,2024
9000000447,Provider_HCP0447,Synthetic,NY City,NY,Family Practice,Vexpro,vexpro,Competitor B,24,18,888,15593.8,2024
9000000448,Provider_HCP0448,Synthetic,TX City,TX,Endocrinology,Nexoral,nexoral,Competitor A,297,49,25542,67363.53,2024
9000000448,Provider_HCP0448,Synthetic,TX City,TX,Endocrinology,Roventra,roventra,Launch product,23,18,1564,12200.36,2024
9000000449,Provider_HCP0449,Synthetic,IL City,IL,Rheumatology,Nexoral,nexoral,Competitor A,265,71,14310,251382.62,2024
9000000450,Provider_HCP0450,Synthetic,OH City,OH,Oncology/Hematology,Roventra,roventra,Launch product,211,207,17091,95124.86,2024
9000000450,Provider_HCP0450,Synthetic,OH City,OH,Oncology/Hematology,Vexpro,vexpro,Competitor B,210,27,18690,204179.42,2024
9000000451,Provider_HCP0451,Synthetic,OH City,OH,Family Practice,Vexpro,vexpro,Competitor B,93,88,5301,96165.78,2024
9000000452,Provider_HCP0452,Synthetic,TX City,TX,Oncology/Hematology,Roventra,roventra,Launch product,133,36,10108,147259.07,2024
9000000452,Provider_HCP0452,Synthetic,TX City,TX,Oncology/Hematology,Vexpro,vexpro,Competitor B,245,104,12250,186560.55,2024
9000000453,Provider_HCP0453,Synthetic,TX City,TX,Family Practice,Roventra,roventra,Launch product,250,125,21000,122400.77,2024
9000000453,Provider_HCP0453,Synthetic,TX City,TX,Family Practice,Vexpro,vexpro,Competitor B,112,100,8400,118233.27,2024
9000000454,Provider_HCP0454,Synthetic,AZ City,AZ,Oncology/Hematology,Vexpro,vexpro,Competitor B,60,36,2460,57078.4,2024
9000000454,Provider_HCP0454,Synthetic,AZ City,AZ,Oncology/Hematology,Nexoral,nexoral,Competitor A,295,126,10030,182909.16,2024
9000000455,Provider_HCP0455,Synthetic,GA City,GA,Cardiology,Nexoral,nexoral,Competitor A,220,211,7480,207967.48,2024
9000000456,Provider_HCP0456,Synthetic,PA City,PA,Pulmonology,Vexpro,vexpro,Competitor B,172,38,14276,62847.93,2024
9000000456,Provider_HCP0456,Synthetic,PA City,PA,Pulmonology,Nexoral,nexoral,Competitor A,118,78,6608,66642.92,2024
9000000457,Provider_HCP0457,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,66,63,2772,65557.96,2024
9000000457,Provider_HCP0457,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,22,12,1298,20618.19,2024
9000000458,Provider_HCP0458,Synthetic,WA City,WA,Endocrinology,Nexoral,nexoral,Competitor A,248,197,17112,106078.25,2024
9000000459,Provider_HCP0459,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,188,132,6392,115934.11,2024
9000000459,Provider_HCP0459,Synthetic,NY City,NY,Rheumatology,Vexpro,vexpro,Competitor B,165,67,12045,129812.1,2024
9000000459,Provider_HCP0459,Synthetic,NY City,NY,Rheumatology,Roventra,roventra,Launch product,100,17,4500,38689.14,2024
9000000460,Provider_HCP0460,Synthetic,FL City,FL,Family Practice,Vexpro,vexpro,Competitor B,162,42,10692,32452.97,2024
9000000460,Provider_HCP0460,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,17,15,663,8908.95,2024
9000000461,Provider_HCP0461,Synthetic,TX City,TX,Cardiology,Vexpro,vexpro,Competitor B,238,207,20706,82564.01,2024
9000000462,Provider_HCP0462,Synthetic,CA City,CA,Endocrinology,Nexoral,nexoral,Competitor A,281,130,25290,270695.7,2024
9000000462,Provider_HCP0462,Synthetic,CA City,CA,Endocrinology,Vexpro,vexpro,Competitor B,201,132,6231,140522.44,2024
9000000463,Provider_HCP0463,Synthetic,NY City,NY,Oncology/Hematology,Vexpro,vexpro,Competitor B,287,200,10332,54973.53,2024
9000000463,Provider_HCP0463,Synthetic,NY City,NY,Oncology/Hematology,Nexoral,nexoral,Competitor A,145,13,12615,88336.15,2024
9000000464,Provider_HCP0464,Synthetic,PA City,PA,Pulmonology,Nexoral,nexoral,Competitor A,126,39,5544,53332.19,2024
9000000465,Provider_HCP0465,Synthetic,NJ City,NJ,Oncology/Hematology,Vexpro,vexpro,Competitor B,44,30,2376,30019.69,2024
9000000465,Provider_HCP0465,Synthetic,NJ City,NJ,Oncology/Hematology,Roventra,roventra,Launch product,30,19,2340,21578.48,2024
9000000466,Provider_HCP0466,Synthetic,NJ City,NJ,Oncology/Hematology,Nexoral,nexoral,Competitor A,202,122,13332,72153.93,2024
9000000466,Provider_HCP0466,Synthetic,NJ City,NJ,Oncology/Hematology,Vexpro,vexpro,Competitor B,280,264,14840,45196.36,2024
9000000467,Provider_HCP0467,Synthetic,GA City,GA,Family Practice,Nexoral,nexoral,Competitor A,226,190,7232,220124.86,2024
9000000468,Provider_HCP0468,Synthetic,NJ City,NJ,Rheumatology,Nexoral,nexoral,Competitor A,45,14,3105,24022.11,2024
9000000468,Provider_HCP0468,Synthetic,NJ City,NJ,Rheumatology,Vexpro,vexpro,Competitor B,166,125,8134,123696.81,2024
9000000469,Provider_HCP0469,Synthetic,IL City,IL,Endocrinology,Nexoral,nexoral,Competitor A,33,27,1287,21291.57,2024
9000000470,Provider_HCP0470,Synthetic,MI City,MI,Family Practice,Nexoral,nexoral,Competitor A,267,12,18957,24028.55,2024
9000000471,Provider_HCP0471,Synthetic,FL City,FL,Endocrinology,Vexpro,vexpro,Competitor B,16,16,448,3887.45,2024
9000000471,Provider_HCP0471,Synthetic,FL City,FL,Endocrinology,Nexoral,nexoral,Competitor A,204,189,8772,233772.39,2024
9000000472,Provider_HCP0472,Synthetic,IL City,IL,Oncology/Hematology,Nexoral,nexoral,Competitor A,177,86,9027,194140.14,2024
9000000473,Provider_HCP0473,Synthetic,WA City,WA,Rheumatology,Nexoral,nexoral,Competitor A,285,266,24510,27341.42,2024
9000000474,Provider_HCP0474,Synthetic,OH City,OH,Pulmonology,Vexpro,vexpro,Competitor B,44,31,2112,26362.14,2024
9000000475,Provider_HCP0475,Synthetic,WA City,WA,Family Practice,Nexoral,nexoral,Competitor A,86,70,6880,101788.72,2024
9000000475,Provider_HCP0475,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,80,20,5840,62857.27,2024
9000000476,Provider_HCP0476,Synthetic,TX City,TX,Cardiology,Nexoral,nexoral,Competitor A,231,24,9933,239833.18,2024
9000000476,Provider_HCP0476,Synthetic,TX City,TX,Cardiology,Vexpro,vexpro,Competitor B,237,93,13746,157999.14,2024
9000000477,Provider_HCP0477,Synthetic,NY City,NY,Rheumatology,Roventra,roventra,Launch product,252,143,8820,58410.17,2024
9000000478,Provider_HCP0478,Synthetic,NY City,NY,Cardiology,Roventra,roventra,Launch product,17,14,969,18375.66,2024
9000000479,Provider_HCP0479,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,45,14,2835,51098.05,2024
9000000479,Provider_HCP0479,Synthetic,IL City,IL,Family Practice,Vexpro,vexpro,Competitor B,149,128,10132,174826.48,2024
9000000480,Provider_HCP0480,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,141,64,11844,91841.86,2024
9000000481,Provider_HCP0481,Synthetic,NJ City,NJ,Endocrinology,Nexoral,nexoral,Competitor A,286,112,18018,292791.69,2024
9000000482,Provider_HCP0482,Synthetic,WA City,WA,Family Practice,Nexoral,nexoral,Competitor A,123,17,9348,139321.02,2024
9000000482,Provider_HCP0482,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,244,34,16104,154600.72,2024
9000000483,Provider_HCP0483,Synthetic,NY City,NY,Pulmonology,Nexoral,nexoral,Competitor A,183,32,16287,209168.25,2024
9000000483,Provider_HCP0483,Synthetic,NY City,NY,Pulmonology,Roventra,roventra,Launch product,31,19,2263,35808.86,2024
9000000484,Provider_HCP0484,Synthetic,NY City,NY,Cardiology,Nexoral,nexoral,Competitor A,137,11,8494,155841.27,2024
9000000485,Provider_HCP0485,Synthetic,OH City,OH,Pulmonology,Nexoral,nexoral,Competitor A,166,86,4980,64420.09,2024
9000000485,Provider_HCP0485,Synthetic,OH City,OH,Pulmonology,Vexpro,vexpro,Competitor B,55,30,1705,26239.09,2024
9000000486,Provider_HCP0486,Synthetic,NJ City,NJ,Pulmonology,Nexoral,nexoral,Competitor A,248,221,13640,284999.93,2024
9000000486,Provider_HCP0486,Synthetic,NJ City,NJ,Pulmonology,Vexpro,vexpro,Competitor B,235,118,14335,247803.32,2024
9000000487,Provider_HCP0487,Synthetic,FL City,FL,Oncology/Hematology,Vexpro,vexpro,Competitor B,271,142,20325,221002.44,2024
9000000488,Provider_HCP0488,Synthetic,AZ City,AZ,Rheumatology,Roventra,roventra,Launch product,211,28,7174,159616.3,2024
9000000488,Provider_HCP0488,Synthetic,AZ City,AZ,Rheumatology,Vexpro,vexpro,Competitor B,224,152,19488,111420.18,2024
9000000489,Provider_HCP0489,Synthetic,NY City,NY,Rheumatology,Nexoral,nexoral,Competitor A,147,100,7203,116205.1,2024
9000000489,Provider_HCP0489,Synthetic,NY City,NY,Rheumatology,Roventra,roventra,Launch product,234,55,20592,127291.51,2024
9000000489,Provider_HCP0489,Synthetic,NY City,NY,Rheumatology,Vexpro,vexpro,Competitor B,289,273,15606,114912.88,2024
9000000490,Provider_HCP0490,Synthetic,NJ City,NJ,Rheumatology,Roventra,roventra,Launch product,87,29,7308,33179.41,2024
9000000490,Provider_HCP0490,Synthetic,NJ City,NJ,Rheumatology,Vexpro,vexpro,Competitor B,281,71,11240,174160.04,2024
9000000490,Provider_HCP0490,Synthetic,NJ City,NJ,Rheumatology,Nexoral,nexoral,Competitor A,152,58,11856,49383.61,2024
9000000491,Provider_HCP0491,Synthetic,CA City,CA,Endocrinology,Vexpro,vexpro,Competitor B,68,27,5168,46560.12,2024
9000000492,Provider_HCP0492,Synthetic,WA City,WA,Pulmonology,Roventra,roventra,Launch product,158,135,9006,161149.06,2024
9000000492,Provider_HCP0492,Synthetic,WA City,WA,Pulmonology,Vexpro,vexpro,Competitor B,45,18,2925,30198.23,2024
9000000493,Provider_HCP0493,Synthetic,WA City,WA,Oncology/Hematology,Nexoral,nexoral,Competitor A,98,74,7154,103050.45,2024
9000000493,Provider_HCP0493,Synthetic,WA City,WA,Oncology/Hematology,Roventra,roventra,Launch product,50,13,4450,54571.18,2024
9000000494,Provider_HCP0494,Synthetic,GA City,GA,Rheumatology,Nexoral,nexoral,Competitor A,19,19,1102,14327.19,2024
9000000494,Provider_HCP0494,Synthetic,GA City,GA,Rheumatology,Vexpro,vexpro,Competitor B,240,47,8160,260563.29,2024
9000000495,Provider_HCP0495,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,112,80,7168,65728.24,2024
9000000496,Provider_HCP0496,Synthetic,PA City,PA,Family Practice,Vexpro,vexpro,Competitor B,63,35,2268,40254.65,2024
9000000497,Provider_HCP0497,Synthetic,TX City,TX,Family Practice,Nexoral,nexoral,Competitor A,200,86,11600,177506.4,2024
9000000498,Provider_HCP0498,Synthetic,FL City,FL,Cardiology,Roventra,roventra,Launch product,289,159,17629,93345.51,2024
9000000499,Provider_HCP0499,Synthetic,IL City,IL,Family Practice,Roventra,roventra,Launch product,59,22,2183,9931.01,2024
9000000499,Provider_HCP0499,Synthetic,IL City,IL,Family Practice,Nexoral,nexoral,Competitor A,13,11,429,8823.71,2024
9000000500,Provider_HCP0500,Synthetic,IL City,IL,Pulmonology,Vexpro,vexpro,Competitor B,214,120,18618,229528.83,2024
9000000501,Provider_HCP0501,Synthetic,NJ City,NJ,Cardiology,Nexoral,nexoral,Competitor A,299,75,14053,136205.41,2024
9000000502,Provider_HCP0502,Synthetic,WA City,WA,Family Practice,Vexpro,vexpro,Competitor B,272,259,21760,112776.34,2024
9000000503,Provider_HCP0503,Synthetic,NJ City,NJ,Cardiology,Vexpro,vexpro,Competitor B,280,57,9520,289452.45,2024
9000000503,Provider_HCP0503,Synthetic,NJ City,NJ,Cardiology,Nexoral,nexoral,Competitor A,22,22,1298,22631.22,2024
9000000504,Provider_HCP0504,Synthetic,CA City,CA,Family Practice,Vexpro,vexpro,Competitor B,154,116,9240,64625.95,2024
9000000505,Provider_HCP0505,Synthetic,AZ City,AZ,Endocrinology,Roventra,roventra,Launch product,272,80,21216,152850.57,2024
9000000505,Provider_HCP0505,Synthetic,AZ City,AZ,Endocrinology,Nexoral,nexoral,Competitor A,63,29,2268,42142.84,2024
9000000506,Provider_HCP0506,Synthetic,IL City,IL,Oncology/Hematology,Vexpro,vexpro,Competitor B,103,26,6901,71948.49,2024
9000000507,Provider_HCP0507,Synthetic,IL City,IL,Endocrinology,Nexoral,nexoral,Competitor A,225,114,11925,146022.99,2024
9000000507,Provider_HCP0507,Synthetic,IL City,IL,Endocrinology,Vexpro,vexpro,Competitor B,123,122,8856,21115.01,2024
9000000508,Provider_HCP0508,Synthetic,GA City,GA,Pulmonology,Nexoral,nexoral,Competitor A,299,175,13455,307436.61,2024
9000000509,Provider_HCP0509,Synthetic,TX City,TX,Oncology/Hematology,Vexpro,vexpro,Competitor B,183,90,10614,195208.83,2024
9000000509,Provider_HCP0509,Synthetic,TX City,TX,Oncology/Hematology,Roventra,roventra,Launch product,146,78,4818,23558.23,2024
9000000510,Provider_HCP0510,Synthetic,WA City,WA,Oncology/Hematology,Vexpro,vexpro,Competitor B,93,74,7440,18579.62,2024
9000000511,Provider_HCP0511,Synthetic,IL City,IL,Cardiology,Vexpro,vexpro,Competitor B,65,49,3770,49789.07,2024
9000000511,Provider_HCP0511,Synthetic,IL City,IL,Cardiology,Nexoral,nexoral,Competitor A,195,74,13845,88878.25,2024
9000000512,Provider_HCP0512,Synthetic,WA City,WA,Cardiology,Vexpro,vexpro,Competitor B,230,66,18170,241459.1,2024
9000000513,Provider_HCP0513,Synthetic,PA City,PA,Oncology/Hematology,Nexoral,nexoral,Competitor A,160,41,9920,53250.48,2024
9000000513,Provider_HCP0513,Synthetic,PA City,PA,Oncology/Hematology,Roventra,roventra,Launch product,13,13,1066,6403.25,2024
9000000514,Provider_HCP0514,Synthetic,GA City,GA,Oncology/Hematology,Vexpro,vexpro,Competitor B,198,131,8118,177796.14,2024
9000000514,Provider_HCP0514,Synthetic,GA City,GA,Oncology/Hematology,Roventra,roventra,Launch product,171,122,7524,152289.31,2024
9000000515,Provider_HCP0515,Synthetic,GA City,GA,Cardiology,Vexpro,vexpro,Competitor B,109,12,9483,36669.37,2024
9000000516,Provider_HCP0516,Synthetic,GA City,GA,Family Practice,Roventra,roventra,Launch product,249,58,20169,228653.63,2024
9000000516,Provider_HCP0516,Synthetic,GA City,GA,Family Practice,Vexpro,vexpro,Competitor B,129,63,8901,71766.07,2024
9000000517,Provider_HCP0517,Synthetic,WA City,WA,Rheumatology,Nexoral,nexoral,Competitor A,260,175,15600,193128.52,2024
9000000517,Provider_HCP0517,Synthetic,WA City,WA,Rheumatology,Roventra,roventra,Launch product,177,114,6195,55399.41,2024
9000000518,Provider_HCP0518,Synthetic,MI City,MI,Rheumatology,Roventra,roventra,Launch product,225,198,11475,128206.44,2024
9000000518,Provider_HCP0518,Synthetic,MI City,MI,Rheumatology,Nexoral,nexoral,Competitor A,291,273,15423,249468.8,2024
9000000519,Provider_HCP0519,Synthetic,PA City,PA,Cardiology,Roventra,roventra,Launch product,134,51,8710,103163.3,2024
9000000520,Provider_HCP0520,Synthetic,FL City,FL,Family Practice,Roventra,roventra,Launch product,274,240,12878,91055.64,2024
9000000520,Provider_HCP0520,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,79,65,6320,48020.02,2024
9000000521,Provider_HCP0521,Synthetic,FL City,FL,Family Practice,Vexpro,vexpro,Competitor B,15,12,795,13822.88,2024
9000000521,Provider_HCP0521,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,284,96,10508,265527.45,2024
9000000522,Provider_HCP0522,Synthetic,OH City,OH,Cardiology,Vexpro,vexpro,Competitor B,137,105,6713,116660.98,2024
9000000523,Provider_HCP0523,Synthetic,TX City,TX,Oncology/Hematology,Roventra,roventra,Launch product,225,73,16425,164440.31,2024
9000000523,Provider_HCP0523,Synthetic,TX City,TX,Oncology/Hematology,Vexpro,vexpro,Competitor B,237,23,21093,137136.8,2024
9000000524,Provider_HCP0524,Synthetic,OH City,OH,Pulmonology,Nexoral,nexoral,Competitor A,160,101,5120,164869.03,2024
9000000525,Provider_HCP0525,Synthetic,WA City,WA,Cardiology,Nexoral,nexoral,Competitor A,215,186,10965,215951.26,2024
9000000525,Provider_HCP0525,Synthetic,WA City,WA,Cardiology,Roventra,roventra,Launch product,107,13,3531,68862.17,2024
9000000526,Provider_HCP0526,Synthetic,FL City,FL,Family Practice,Roventra,roventra,Launch product,137,103,9316,63707.42,2024
9000000526,Provider_HCP0526,Synthetic,FL City,FL,Family Practice,Nexoral,nexoral,Competitor A,291,260,10185,140349.77,2024
9000000526,Provider_HCP0526,Synthetic,FL City,FL,Family Practice,Vexpro,vexpro,Competitor B,53,27,2862,51175.83,2024
9000000527,Provider_HCP0527,Synthetic,WA City,WA,Oncology/Hematology,Roventra,roventra,Launch product,51,39,2142,15622.45,2024
9000000528,Provider_HCP0528,Synthetic,IL City,IL,Endocrinology,Roventra,roventra,Launch product,69,65,4002,27526.61,2024
9000000528,Provider_HCP0528,Synthetic,IL City,IL,Endocrinology,Nexoral,nexoral,Competitor A,270,62,19170,299863.2,2024
9000000529,Provider_HCP0529,Synthetic,OH City,OH,Rheumatology,Nexoral,nexoral,Competitor A,245,125,20580,262139.57,2024
9000000529,Provider_HCP0529,Synthetic,OH City,OH,Rheumatology,Vexpro,vexpro,Competitor B,20,12,1160,22671.27,2024
